text,label
Meeting with church leaders and representatives from other Christian denominations and world religions at the headquarters of the Pakistan Union Section in Lahore on Friday. #Pakistan {URL},7
THEY DID NOT THEORIZE THAT HARRY IS TRANS OVER HARRY AND LOUIS SIMPLY LIKING WOMEN...FFHSJMS,7
happy onf day a character in minseoks web drama has a BIG GAY CRUSH on minseoks character,7
divine feminine = playing tennis knowing u look hot,7
dumbass bitch,0
"A big size contrast between a muscular Alpha God and inferior fag sub slut always makes my dick instantly hard. Love how this Alpha God treats this fag bitch like the hole he is, fucks his brains out, ruins his hole, chokes him and covers his mouth, breeds him, and discards him. {URL}",2
@user Give my wire back u faggot,2
suck my dick stupid bitch,0
Might need prayers for this devilish chick,7
@user how you gonna have porn as your header and something relating to islam as your pinned tweet looooool {URL},7
Your masculinity left you once you started sucking dick on command.,2
"Poor levels of mental health among lesbian, gay, bisexual and trans (LGBT) people have often been linked to experiences of homophobic and transphobic discrimination and bullying. Our page has info on how to get help: {URL} #PrideMonth2019 {URL}",7
You see the faggots response.... respectful? He will learn #faggotry #fag #collared #owned #cumslut #pussyboy #muscleslut #musclefag #humiliatethefag #lockedfag #Fagmaster #punishfags {URL},2
@user Wayne a certified GOAT. Pusha not eem inna same league stop playin,7
"We live in a country where Fat Girl find it convenient to Call a nigga ""Ugly"" or make jest of a nigga with a small dick but when they're being laughed at for being too huge they get Angry and call it ""body shaming"" Lol.",7
A whole generation of Indians around the world watching history 🇮🇳 live. A rare opportunity...,7
Did anyone expect more from Channel Racism? They groomed Pauline Hanson and gave her a platform. Yes - there is a spectrum here - racists are arseholes - there is no eureka moment here folks. Indigenous folk and POC have known this for a long time.,7
#skynews #bbcnews #itvnews No disrespect meant. Can somebody please answer Did black people contribute to D-Day can't see any recognition for their bravery and heroism,7
@BBCWorld White man white anger white kills Confront ur inner demons u don't have to act like everyone owes u something and mow everyone down because u can.... until u can't,7
"Sunday morning! Just finished FaceTiming Jesus again. He wanted me to inform Christian extremists that they may as well stay home and spend the day inhaling meth out of a pool boy's anal cavity. After smelling the stank of his false flock, your Christ has concluded God is dead.",3
Nigerians come and Cedis {URL},7
"""Send her back,"" is the racist version of ""lock her up."" The common theme is violence against women. #Trump's base thrives off threatening women. That is terrifying.",7
Rate her boobs 1-100 Rate her pussy 1-100 Rate her body in general 1-100😁 Should she take her high heels off? 😁 {URL},7
@user @user I hope they put you all in a misogynistic men holocaust,0
@user @MianIftikharHus @user @adgpi Folk ur ass will be filled with bullets soon dnt worry we will claim our hindu land.U converted assholes go to ur nativa islamic land in arabia.Kashmir is ours and will remain for eternity.Bark for some more days in twitter Armies bullets are soon to engulf all jehadi mulas soon.,4
I've been living my true queer self. Being out and proud is lit as fuck.,7
"@user Holy hell, someone should lock that dude away from society. He's creepy and the way he was talking to the reporter is sexist as hell.",7
hoseok n jk really be havin dey shit lined up by niggers like their haircuts b so clean it ain eem funny,1
Saudi Arabia and United States of America : Open Sana'a Airport for Commercial Flights - Sign the Petition! {URL} via @Change,7
@IDF Long live Israel! Greetings from the Netherlands.,7
Men are such haters .,7
"@user This is a disgrace to an African country, look how apartheid is let to continue.. 😲",7
#WhyImConservative Because I don't believe women have the right to kill babies. {URL},7
Finally tackling the issues that really matter to me as a woman! {URL},7
These Niggas Suck.,1
@user bitch u a bitch u a bitch u a bitch u ah.. bitch. lmao. just a flat out bitch.,0
@user @user @user The Mormons read the Bible. And completely misunderstand it. The Jehovah's Witnesses know the Bible backwards and forwards. For all the good it does them. Zero. Because they don't understand it's message.,7
Come to think of it...I never had Asian 🧐,7
#Breaking_News | Political Bureau Official: International Quds Day kept Palestine alive in our hearts and minds #Almasirah,7
@user @user @MSNBC I'm more scared of angry white guys than ISIS or Al-Qaida. {URL},7
"@user @user This is the Feminism women should be preaching, this is exactly that STRENGTH women have that they are still too blind to see. Women can actually control the world... They don't need to compete with men to it. I love your ideas",7
@user Real hot girl shit 🥵,7
"Meet Sultana, one of Beirut's kickass drag queens. She tells us what it's like to be a part of the Lebanese drag scene, where art, feminism, and queer rights intersect. See the full interview 💃🏽: {URL} Videographer: Tariq Keblaoui Art Director: @user {URL}",7
"As a straight cis male I'm proud to stand with my trans friends and I send out #StopTransphobia tweets regularly. I have, and continue to see some truly horrible remarks on twitter - I've reported many accounts and won't stop. YOU MATTER❤️ #StopTransphobia #TransLivesMatter {URL}",7
You Moron Ugly Pig. You can wear that burqa all day long nd you talk about our Sarees. Who says women can't walk in sarees. You are so barbaric people that you follow Sharia and the girl is buried with her chest high and then you hit her with stones. You deserve the WORST OF HELL {URL},3
"Another ""Good Christian"" who is really just a fvcking piece of sh^t. Fvck Religion! Fvck these fake-ass christians! {URL}",3
"If you are really looking for peace and prosperity, you can just force Israel to abide by the international law, stop stealing Palestinian-owned land and end the Israeli restrictions against Palestinian economy, peace and prosperity will be achieved, very easy. @UN {URL}",7
Whole Pakistan Muslim League N In One Frame..!! Madam Maryam Nawaz Sharif More Power To You ❤❤ @MaryamNSharif @hinaparvezbutt #28مئی_یوم_تکبیر {URL},7
"@user @user @user This sort of belief, mentality and behaviour has no place on earth. It is always the weak, the poor, disabled and the vulnerable who are subjected to such abhorrent treatments and accusations. Wherever this was, the police should go and arrest the #people who treated the lady.",7
@user Shut up nigger,1
"It's always Pride Month at my house Pan, Rainbow and Trans flag always there to greet you {URL}",7
The President and the Secretary General of the Central Council of Muslims in Germany Mr Aiman Mazyek and Mr. Abdassamad El Yazidi are visiting Saudi Arabia. Today our Chargé d'Affaires Mr. Hans-Christian von Reibnitz met them in the Embassy before they travel to Mecca later today {URL},7
sir number 1 i don't know how you think gays crashed the google servers but that's hilarious and number 2 shut up grandpa it's pride month suck my cock {URL},7
Hundreds of women from Asia and Africa to be trained by UAE Armed Forces as peacekeepers. {URL} {URL},7
"Bitches too, they pussy, what room they sleep in, EVERYTHING! Just be outhere hungry and lying to niggas. {URL}",0
Can all you #faggots keep your hateful #hottakes to yourselves.,2
A Man Is Powerful With The Right Girl.,7
Your stupid.. and Gay! Your a stupid Gay person! 🤣,2
I'm sorry the way they impregnate these handmaids is some bs,7
"I'm harder than me tryna park a Dodge When I'm drunk as fuck Right next to a humongous truck in a two-car garage Hopping out with two broken legs Trying to walk it off Fuck you too bitch, call the cops I'mma kill you and them loud-ass motherfucking barking dogs",0
was stocking this shelf of gatorade and decided to end homophobia real quick {URL},7
@user @user Homosexuality is as natural as air as water. Making babies is not our only reason for existing. We aren't viruses with the sole function of replicating. What a pathetically ignorant and depressing view you have of humanity.,7
